doc_id,stage,year,title,source,classification,confidence,reasoning,method_tags,ai_methods,chip_tasks,hw_artifacts,ai_workloads
2-s2.0-105029077310,design,2026,SMOTrojan: A golden model-free GNN-SMOTE framework for automated Hardware Trojan detection via synthetic node-edge synthesis,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gnn,lithography_optimization:smo; security_analysis:hardware trojan,,
2-s2.0-105029570864,design,2026,Macro placement optimization via dynamic tree search guided reinforcement learning,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,placement:placement,,
2-s2.0-105029837784,fabrication,2026,Understanding and Mitigating Errors of LLM-Generated RTL Code,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,logic_synthesis:rtl,,
2-s2.0-105029914927,packaging,2026,A Physics-Informed Neural Network Surrogate for Runtime PDN and Dynamic Droop Prediction in 2.5-D Chiplet Integration,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,power_analysis:pdn,,
2-s2.0-105029985839,design,2026,Residual Feedback Neural Network Calibration for a 12-bit 1-GS/s Pipelined-SAR ADC,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-105030108300,fabrication,2026,SEM-CLIP 2.0: Precise Zero-/Few-Shot Learning for Nanoscale Defect Detection in SEM Image,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:few-shot,defect_detection:defect detection,,
2-s2.0-105030180066,design,2026,FPGA Routing Congestion Prediction via Graph Learning-Aided Conditional GAN,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,generative_adversarial; graph_neural_networks,graph_neural_networks:graph learning; generative_adversarial:gan,routing:routing,,
2-s2.0-105030674799,design,2026,GARNETT: Graph-based Fast yet Accurate Post-Placement Toggle Rate Prediction Model from RTL without Technology-dependent Logic Synthesis and Placement,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:prediction model,placement:placement; logic_synthesis:logic synthesis,,
2-s2.0-105031529944,in_field,2026,"A Novel Grid-Based, Reconfigurable Strong PUF Architecture Integrated with MRAM, Resilient to Learning-Based Inference",IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,security_analysis:puf,,
2-s2.0-105031557243,design,2026,A TI-ADC calibration method based on structured pruning neural network with multi-tone signal pre-training,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-105031600303,in_field,2026,Hybrid junction temperature prediction of IGBTs combining detailed electro-thermal modelling and deep learning regression,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,thermal_management:temperature prediction,,
2-s2.0-105031786966,design,2026,A Generalized Constraint Learning and Transfer Methodology with Net-First Graph Neural Network and Selective Topological Search for Hierarchical Analog / Mixed-Signal Circuit Layout Synthesis,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,analog_circuit_design:mixed-signal circuit,,
2-s2.0-105031787874,in_field,2026,Aging Aware Steepening of the Fault Coverage Curve of a Scan Based Transition Fault Test Set,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
2-s2.0-105032260037,in_field,2026,Geometric-Robust Contrastive Learning Framework with Layout Topology Representation and Self-Calibration Voting for Hotspot Detection,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:contrastive learning,calibration:calibration; hotspot_detection:hotspot detection,,
2-s2.0-105032850924,in_field,2026,AI surrogate models for lifetime prediction in power electronic modules,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:surrogate model,reliability_analysis:lifetime prediction,,
2-s2.0-105032904011,design,2026,AnalogCoder-Pro: Unifying Analog Circuit Generation and Optimization via Multi-modal LLMs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,analog_circuit_design:analog circuit,,
2-s2.0-105033918411,design,2026,Trade-off-aware Analog Circuit Sizing Based on A Multitask Surrogate Model-assisted Evolutionary Algorithm,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; evolutionary_optimization,bayesian_probabilistic:surrogate model; evolutionary_optimization:evolutionary algorithm,analog_circuit_design:analog circuit,,
2-s2.0-105034479582,packaging,2026,A Data-Driven Framework for Grid Frequency Regulation Leveraging Aggregated Flexibility of Heterogeneous Resources Considering Network Delays,Iet Energy Systems Integration,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; llm_foundation_models,llm_foundation_models:rag; general_ml_signals:data-driven,reliability_analysis:aging,,
2-s2.0-105034709823,in_field,2026,DeepVerifier: Learning to Update Test Sequences for Coverage-Guided Verification,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,verification:verification,,
2-s2.0-105034728453,design,2026,TCAD-Machine Learning Enabled TID Compact Model Development for Commercial SiC MOSFET,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,calibration:compact model,,
2-s2.0-105034737645,design,2026,MapTune: Versatile ASIC Technology Mapping via Reinforcement Learning Guided Library Tuning,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,logic_synthesis:technology mapping,,
2-s2.0-105034746817,design,2026,HLSRewriter: Efficient Refactoring and Optimization of C/C++ Code with LLMs for High-Level Synthesis,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,logic_synthesis:high-level synthesis,,
2-s2.0-105034754523,design,2026,A Framework of Automated LC-VCO Design with Physical Layout Based on Reinforcement Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:vco,,
